timestamp	ibi	hf-hrv	state
0	-0.0682370457100611	1.5694064070258031	1
1	-0.0682370457100611	1.543285069768999	1
2	0.9239410796429914	1.4639987492821527	1
3	0.49506501068109093	1.3345572010007736	1
4	0.15790138413151283	1.1674292116733678	1
5	0.06584776266295961	0.9856679012793103	1
6	0.12705602073877317	0.8218032107679818	1
7	0.035221297110717364	0.7018214862580094	1
8	0.21887287515535755	0.6311791032693196	1
9	0.3109130947153102	0.6066141725741776	1
10	0.49469869184597165	0.6247675844051032	1
11	0.6173743115639014	0.6789975250415329	1
12	0.9541984230955666	0.7593417710582254	1
13	1.046537951947627	0.8569238552311176	1
14	0.8019372193934741	0.9707354703574305	1
15	0.342611712955704	1.0977362742400048	1
16	0.7087086972708201	1.220886112372088	1
17	0.526022056645513	1.3229825075464796	1
18	-0.08595330884380091	1.398840249174404	1
19	-1.1269493610250876	1.4498625814620905	1
20	-0.7322942723852894	1.4708592520754364	1
21	0.552493930531167	1.4527374695003916	1
22	1.8703030733367432	1.3918933049514364	1
23	2.1187769574768427	1.2889059426675877	1
24	1.7835074673430018	1.1490929645227492	1
25	0.8659956166986247	0.9838138620891481	1
26	-0.2978011396808782	0.8077386833353019	1
27	-0.485267794374192	0.6302122338406503	1
28	-0.08904021512510506	0.45622994611641854	2
29	0.1262251024054545	0.30268353367122863	2
30	0.12710069376744582	0.18502506042746608	2
31	-0.6358805633182528	0.09714648176580729	2
32	-0.36459799364368	0.03261650381634622	2
33	-0.3633516161437037	-0.018719513119434632	2
34	0.12474195785351277	-0.07187919168217333	2
35	0.00509516947961057	-0.12811156391346384	2
36	-0.26998460763216436	-0.1835260725912979	2
37	0.12500999602555024	-0.241143755429714	2
38	-0.05582718121269411	-0.3072269103964221	3
39	0.18704917243467908	-0.38181349228974965	3
40	0.005532965160607069	-0.4580115814779105	3
41	-0.5135801970411739	-0.5197742056723198	3
42	-0.6384984027984885	-0.5386641946124717	3
43	-0.7306279684157863	-0.466157385155022	3
44	-0.6702684978847594	-0.27153676022129625	3
45	-0.2130336891888866	0.004957783162441948	2
46	0.12488937884813295	0.3037290804001045	2
47	-0.14692926717051477	0.5924650305581516	1
48	-0.6967582409818832	0.8497058788186502	1
49	-0.5483433850485363	1.0609291326825296	1
50	-0.9429180622367258	1.2174706470858097	1
51	-1.0370534468414399	1.316620555249682	1
52	-0.49006567765367354	1.3627509086652916	1
53	-0.6380695417232285	1.3719172638485038	1
54	-1.0042290682784853	1.3731788445007755	1
55	-0.3380055025806121	1.3769303085495537	1
56	-0.02862266965680326	1.3629300037700942	1
57	0.7339118571421623	1.3131128004711214	1
58	0.49697701630829433	1.2235034289649906	1
59	-0.38649088209035837	1.0996358180493813	1
60	-0.3636151870128737	0.9562205785248579	1
61	-0.30258115374888495	0.8231887540138627	1
62	-0.3931873690884359	0.7095117362208496	1
63	-0.8800256309799378	0.5845483433501798	1
64	-0.12516146320412283	0.4274593294581847	2
65	0.0033439867556296784	0.24304914295014493	2
66	-0.35986711990720993	0.044730118330798214	2
67	-0.3026347613832924	-0.14585845444505768	2
68	-0.39310695763682546	-0.31292025485512415	3
69	-0.6368008277089168	-0.45823946287768164	3
70	-1.185441498957582	-0.5834323127938307	3
71	-1.0392870982750881	-0.6685229322917715	3
72	-1.1287318148691405	-0.6925671997817807	3
73	-0.5837141262458508	-0.6642507919059979	3
74	-0.7902145955507711	-0.5827434812425316	3
75	-1.0957242768886264	-0.4550882049331245	3
76	-0.9777571943928296	-0.31179945111126794	3
77	-0.49139693390812766	-0.17087195282716663	2
78	0.12022104735180014	-0.048135520300117654	2
79	-0.08503304445313697	0.040765397864610996	2
80	0.24583168505354983	0.08671660065121492	2
81	0.31030554152535633	0.08708783170697244	2
82	-0.23422521108539504	0.04437759932179751	2
83	-0.48303414294054536	-0.03431114580190012	2
84	-0.24370482776980318	-0.13584892763027545	2
85	-0.24073853866591632	-0.2395287668397452	2
86	-0.11964434416301013	-0.3354901635454406	3
87	-0.7840452502910235	-0.43223080381333073	3
88	-0.338528177016083	-0.5337520649019998	3
89	0.0001632671141145453	-0.6287382407444772	3
90	0.06499897511817292	-0.6905144644917068	3
91	-0.17621554186256805	-0.7046755335520198	3
92	-0.6028864272463427	-0.6836363484501131	3
93	-0.5178509385823119	-0.6382054720309458	3
94	-0.7585204446132414	-0.5714484681214388	3
95	-0.6711440892467507	-0.49444306509418584	3
96	-0.9117153146146018	-0.426655780414051	3
97	-1.2173545477356076	-0.38223581588170275	3
98	-0.6776842206444732	-0.3656132813345755	3
99	-0.3677295729536534	-0.37478652694565606	3
100	-0.24250759060136695	-0.40295960907543665	3
101	-0.08970584325233041	-0.4384203468016539	3
102	0.576973387338009	-0.46291124088609886	0
103	0.9794685925099151	-0.45122427729652514	0
104	1.1363579219825302	-0.37216601826982654	0
105	0.5650738554054799	-0.19651862548297222	2
106	-0.28891120697494904	0.08047565451371032	2
107	-0.8452803121840484	0.43006908743561767	2
108	-1.004680265868084	0.8183398471716111	1
109	-0.9467286715825303	1.2215995882301036	1
110	-1.2775934010892154	1.6172923468637448	1
111	-1.373435295389241	1.982422442344145	1
112	-1.0130207203213326	2.2945902925948762	1
113	0.048282327788739796	2.533693840802775	1
114	0.8195057586646068	2.6839049447685004	1
115	1.8871657787548386	2.735538137685453	1
116	0.9405253719247177	2.6865674530564796	1
117	-0.34158691657423834	2.5439097442386887	1
118	-0.4838739958795955	2.3259541350944217	1
119	-0.5160908212525962	2.0731729816775717	1
120	-0.847956226601559	1.8250688344623724	1
121	-0.49239760975039853	1.5754202431597988	1
122	0.778769786723662	1.3044300897202525	1
123	1.4036377882880058	1.016540602014955	1
124	1.3543304250506722	0.7313036430739165	1
125	1.594026059056532	0.48616066934905316	2
126	1.4178884844346857	0.3188939316700068	2
127	1.5649899533250482	0.22525181408362424	2
128	0.9660859160254511	0.176205517739699	2
129	0.473435693103586	0.15575058231321653	2
130	0.19359377113527748	0.1629505328407876	2
131	-0.38297064743092174	0.18582348748166216	2
132	-1.1757742555527417	0.1942126504085032	2
133	-0.6799089374723849	0.16902231982308533	2
134	-0.7300025460143644	0.10518049954462477	2
135	-0.6410268962213771	0.005009261959812334	2
136	-0.008177187339140787	-0.12363927655650706	2
137	0.5753562237000528	-0.2686250452363029	0
138	0.7070647298156542	-0.4133210425020809	0
139	0.43918177762309896	-0.5303470263491739	0
140	0.37356875892012775	-0.5712031289414234	0
141	0.37232684872301886	-0.5170985151067887	0
142	0.16216319106691776	-0.3886684914858233	0
143	-0.20247298521058865	-0.21712139744698372	2
144	-0.8403886155443627	-0.037679519347320625	2
145	-0.553704148489294	0.12862189008700672	2
146	-0.12719408600874688	0.2674841380806213	2
147	0.5418974881299466	0.36941782566072007	2
148	0.01630809967654179	0.430551468109349	2
149	0.42437713592086923	0.4586128724207834	2
150	0.583571593673008	0.461728562614524	2
151	0.6768492561272038	0.43293011443257146	2
152	1.3084123817836706	0.36569348638162685	2
153	0.8729646091716105	0.26301071754476657	2
154	0.26338371801917243	0.131430916799871	2
155	0.15981785706158702	-0.01924534670002013	2
156	0.03791061343683021	-0.16951971595132256	2
157	-0.3542919259288189	-0.2822137642717924	2
158	0.3255421486997658	-0.3431727189992377	0
159	0.25183127280432993	-0.37852785883172346	0
160	1.297717658719382	-0.41421557983355517	0
161	1.292639698265193	-0.46300069046894415	0
162	1.2320568625908013	-0.5280905006619895	0
163	1.1408296921526977	-0.6057185914528858	0
164	0.899257790942574	-0.690209686742964	0
165	0.29501979401940853	-0.7757961837901228	0
166	0.848774164145192	-0.8552836240340899	0
167	1.311454615036297	-0.9234467076251882	0
168	1.6814649566631616	-0.9754478251919395	0
169	1.5409036191705285	-1.0013765674996988	0
170	1.6866425606863649	-1.0059813780186304	0
171	1.2420100133791436	-1.0075442343432148	0
172	0.84205670353872	-1.0091736416111006	0
173	0.7424712094359083	-0.989805722084407	0
174	0.3816009694755302	-0.905213367032494	0
175	-0.10568849000556708	-0.7485713441468023	3
176	-0.6856837971738594	-0.5580404112750768	3
177	-0.521335434818804	-0.36164563516373793	3
178	0.050770615485826676	-0.17658789917128784	2
179	0.7823883020461668	-0.014298389978294851	2
180	0.8910334863638736	0.12002420492784037	2
181	0.9829798925636152	0.2322483495646044	2
182	1.4330625493689408	0.33692600102603765	2
183	1.176629294425267	0.43441917870163793	2
184	0.5129252875445443	0.5126983646569838	2
185	0.8230840682613099	0.5664022401545961	2
186	0.8917795259427145	0.5995817268700628	1
187	0.774143023859099	0.622834300067108	1
188	0.9497266529254008	0.6435011309485512	1
189	0.9547389667425089	0.6759854563446781	1
190	0.5374136789571177	0.7485651082713725	1
191	-0.4877591864681986	0.8696922030068983	1
192	-0.5762179920345233	1.0251997318126649	1
193	-0.22037793510272827	1.1876202136461578	1
194	0.05803444994805113	1.3235080196099747	1
195	-0.17249874587697628	1.4133839001229156	1
196	-0.26877843585799327	1.4482556837706	1
197	0.5028278201585134	1.42594423846215	1
198	0.25763429922895664	1.350223088390609	1
199	-0.434967326994368	1.2312401080883084	1
200	-1.2291826028222559	1.0903573064323526	1
201	-1.192776810265687	0.9349560587336729	1
202	0.05873445359227509	0.7563897194093144	1
203	1.2567315178178455	0.5590669670594218	2
204	1.4109105573559633	0.3640931745738744	2
205	1.3253121885306598	0.19881217329831627	2
206	0.6980912812612051	0.060946311297955975	2
207	0.44099550258722053	-0.0697554023180206	2
208	-0.19066590373233314	-0.19810144143486935	2
209	0.1466035751801191	-0.31597397981381276	0
210	0.09831475699652971	-0.4045338038001985	0
211	0.15587769593262704	-0.45467314070581916	0
212	0.3360179739235689	-0.4685555330742191	0
213	0.4902045851614704	-0.4459441204811005	0
214	0.4355364584833811	-0.39474142487924935	0
215	0.6415142533528304	-0.33345525340908666	0
216	0.6185134737950627	-0.28223441302882835	0
217	0.43942301197793526	-0.2565007866368912	0
218	1.3241493268792002	-0.26557542648345944	0
219	1.8577812233997002	-0.3137965825288911	0
220	1.6962874675768644	-0.40194754991319065	0
221	1.5717355806546691	-0.5280444514451461	0
222	1.478806367824123	-0.6874937385506972	0
223	1.0012600958966074	-0.8728559419112096	0
224	1.3412769660724286	-1.07331079731117	0
225	1.531147029708348	-1.276052174822698	0
226	1.4482067060890853	-1.4703762219397536	0
227	1.29697298204647	-1.6462508190411456	0
228	0.6695019058164509	-1.7866681965129563	0
229	0.35185902989101414	-1.8650416452251652	0
230	0.3120433223407366	-1.8766235774489548	0
231	0.22214294085421965	-1.8515576163134733	0
232	0.3967884363183894	-1.8191345778943153	0
233	0.4029801180924657	-1.7948461950708787	0
234	0.3141429546883654	-1.7878271726112547	0
235	0.5774915944706175	-1.802947856702478	0
236	0.08364102998341169	-1.8385440529574772	0
237	0.1841900985996072	-1.8886883496921323	0
238	0.27719078827602894	-1.9484554708946356	0
239	0.07323668160547049	-2.011970204544586	0
240	0.09537973901271486	-2.0771604028549615	0
241	0.2147718911231802	-2.1427588486946476	0
242	0.04160060560522247	-2.2006243160691934	0
243	0.33086270641470805	-2.235223991717136	0
244	0.312105864580879	-2.2211631441524027	0
245	0.45883654733325646	-2.148509629358441	0
246	0.4347278766644012	-2.028518443454044	0
247	0.4040790745978201	-1.863440847447361	0
248	0.5802791914598071	-1.6605027982311367	0
249	0.261900573467229	-1.4384184082417193	0
250	-0.282022625953577	-1.2098375321964199	3
251	-0.5383366266257864	-0.9845837086331547	3
252	-0.9016549485574478	-0.7731434715753032	3
253	-0.8265279376530834	-0.5864805447720077	3
254	-0.793627614941386	-0.4339080057856421	3
255	-1.0286459828451815	-0.32222795313160035	3
256	-0.38841318522924256	-0.2553192536652142	3
257	0.2563508204000813	-0.23345325074710027	3
258	-0.014684684710819735	-0.2524071617261914	3
259	0.1213378730686243	-0.30109280116377996	3
260	0.39256683510879303	-0.3587879830501115	3
261	0.10806241185297531	-0.41455714132625776	3
262	0.1259347277190799	-0.47548124061023345	3
263	-0.4920388626150495	-0.5473723816413986	3
264	-0.9882718624365089	-0.6290876165504928	3
265	-0.9186485686646447	-0.7110700254183875	3
266	-0.6498855578072275	-0.7638315950643042	3
267	-0.9044157417294362	-0.7639211762987478	3
268	-0.8561894657859909	-0.7295248319402243	3
269	-0.3235953464366318	-0.6849280034295213	3
270	0.49314717484505033	-0.6315455018258177	0
271	0.5844873907608046	-0.5494906734658781	0
272	0.9990965584028578	-0.43314253646083545	0
273	1.0160455054814026	-0.30257451118682854	0
274	1.2220813752881252	-0.17277158421366529	2
275	1.0834722491484954	-0.060197898145670004	2
276	0.2534587339539891	0.017798737407118983	2
277	0.1013793267634984	0.052365715688704094	2
278	-0.37420579920529945	0.04422160261589922	2
279	-1.2175229423386325	0.0029441864098853424	2
280	-0.8700068335545383	-0.05261516901911356	2
281	-0.7655966523550422	-0.08879855188530625	2
282	-0.14448701540809245	-0.058490979678756015	2
283	-0.3532733808750766	0.04461510525672082	2
284	-0.3339625934857029	0.19403351744371788	2
285	-0.45023656819479035	0.3602038651543045	2
286	-0.45531142425204424	0.512008645293251	2
287	-0.22030645825684422	0.6392870726087881	1
288	-1.3261891002647066	0.7495278016107788	1
289	-2.0209766004960787	0.8556687411151814	1
290	-2.1373680879856702	0.9582811750553247	1
291	-2.0531679849578293	1.057212453770292	1
292	-1.7557485891126394	1.1526590293173125	1
293	-1.9775392732263835	1.2300989137429417	1
294	-2.105352291241701	1.2696294709928264	1
295	-1.5237903236729793	1.257234256785798	1
296	0.057254413437239506	1.1858797212050656	1
297	0.5670649095783409	1.055545972475246	1
298	1.9065913531127958	0.8733330258929269	1
299	2.699347183809037	0.6534728139151268	1
300	2.703311044358299	0.4156748862557281	2
301	2.7019753208009774	0.17861421481870404	2
302	2.0278772630539974	-0.04590503220634024	2
303	1.3815631033297204	-0.24774262770999428	2
304	0.5328405237269674	-0.4077087289979481	2
305	-0.7354588643062814	-0.519926628187931	3
306	-1.5833474211788523	-0.5873705035204859	3
307	-1.3272729133704968	-0.59938615777867	3
308	-0.46443055231018393	-0.5601599441937017	3
309	1.0977635296059216	-0.4897486594605046	2
310	1.8718607991314802	-0.40516588210094945	2
311	2.1684059665206163	-0.31619091910009184	2
312	1.771174607032347	-0.22025032424878196	2
313	1.020237198476895	-0.09266957404849985	2
314	0.5465671825322305	0.07716290134164051	2
315	0.6425953406467168	0.2666229512264221	2
316	0.3557455833855564	0.45415213896599366	2
317	0.04925756271976569	0.6247758873287199	1
318	-0.14028192050397392	0.7678134446186862	1
319	0.08508260590360396	0.8773559828927381	1
320	-0.02046537462111437	0.945775281132814	1
321	-0.8152064292813777	0.9624849850666789	1
322	-0.06488376703068806	0.9227599503605042	1
323	0.003049144766387624	0.8306172759602444	1
324	0.530273566069232	0.6973019555612219	1
325	0.7022757811419109	0.5426100460488142	2
326	0.15468628897301612	0.3933816915457078	2
327	-0.31085323575316237	0.2714386197501098	2
328	0.046803650539680816	0.18247279209601586	2
329	-0.05095782108734385	0.1243630059102902	2
330	-0.31947066298419174	0.09888335000343143	2
331	-0.8579214163925543	0.11236538753719702	2
332	-0.6510604584613435	0.1634489449991236	2
333	-0.46421029156370314	0.23363878552978082	2
334	0.3321613286431305	0.31634454185373956	2
335	0.6056163704171672	0.42406497759262696	2
336	0.38429922040738473	0.5559843674460256	2
337	0.663849404783371	0.6966056919001672	1
338	1.028633002055501	0.8259766766045153	1
339	0.930125490849649	0.9259383851724308	1
340	0.07905894014751629	0.987095712438699	1
341	0.20994720402649406	1.0081641551139575	1
342	0.539489611884477	0.9959107568020479	1
343	0.2067410434737186	0.9657106887149545	1
344	0.10104427904844604	0.9440278601545876	1
345	0.18379697594728162	0.9714017733421809	1
346	-0.015377116655253095	1.0847844062949046	1
347	-0.17170356596659536	1.2797310595493976	1
348	-0.2667413457505052	1.5090640701649796	1
349	-1.377140430957172	1.7256064622679341	1
350	-2.1344763801245565	1.8996784430770683	1
351	-2.4918813559658908	2.010176560853316	1
352	-2.7417624405091856	2.0435432383385135	1
353	-2.2890141667980255	1.9948718464256288	1
354	0.14947953390570853	1.8687915729616076	1
355	1.4141689626371765	1.6800598214595273	1
356	1.7955856913902315	1.455068440358478	1
357	1.638653051794895	1.238401598910062	1
358	1.4547602393954169	1.063812783792454	1
359	0.7478958780227899	0.9209048738407583	1
360	-0.016724879215239484	0.7938674876452971	1
361	-0.4924945275075293	0.6798507461433804	1
362	-1.2135917158153853	0.5642510938272569	1
363	-1.571693590903991	0.42982388923847104	2
364	-0.6895015996344521	0.2710738435754599	2
365	-0.6392310404687253	0.09151230248160373	2
366	-0.20389048312547167	-0.10016454456939841	2
367	-0.23746847296705423	-0.2911906000327348	3
368	0.04939915350556906	-0.46363807128965245	3
369	-0.5724104870856285	-0.5974248018274204	3
370	-0.6955922749335189	-0.6720286985977243	3
371	-0.5265353753563443	-0.6970027159214522	3
372	0.005308237111272444	-0.7117530469687023	3
373	-0.051833412449326634	-0.7424430598858021	3
374	-0.02783195704928978	-0.7987857077389052	3
375	0.5534843088617588	-0.8824318683814222	0
376	1.2244164117817649	-0.9886009372007073	0
377	1.3481923509110052	-1.0987413533836088	0
378	1.3822005647337918	-1.1862083530203131	0
379	0.8625214179738032	-1.2432573003701508	0
380	0.2239624960271495	-1.282133246997117	0
381	-0.4196623473710147	-1.3144264113943336	0
382	-0.42636019727503993	-1.3460324336863025	0
383	-0.1641373178153485	-1.3804648722757573	0
384	0.4300671168678488	-1.4192503556929905	0
385	0.782602732583802	-1.460938022833756	0
386	0.13600539128794195	-1.498644184057892	0
387	-0.6267748371687188	-1.5222376937997015	3
388	-1.190523926714623	-1.5240989508717404	3
389	-1.13488329091741	-1.50616424358514	3
390	-0.08872576243343139	-1.4715481889002113	0
391	1.0435421332146215	-1.4120493227835875	0
392	1.9173888241431067	-1.3107450571117794	0
393	2.428730242261727	-1.1426708745308498	0
394	2.398953927160204	-0.902090707693868	0
395	1.7309001301927176	-0.6112301406936687	0
396	0.8815342589770797	-0.29035695880607054	0
397	-0.09216906862317117	0.0477161363134036	2
398	-1.1884497352782293	0.3923031978399517	2
399	-1.3966728419989707	0.7337099095062684	1
400	-1.059112988400166	1.0598512714234425	1
401	-0.5758619707110815	1.3544001024917391	1
402	-0.08548113764581092	1.601381897286953	1
403	0.49147193626983626	1.7904622617035835	1
404	-0.8016423348703312	1.9183274815606655	1
405	-1.5191237336675811	1.9881627261671007	1
406	-2.0203333088832056	2.008767676565412	1
407	-2.1934791534898945	1.9941147731212203	1
408	-2.260217932515423	1.9662779797586682	1
409	-1.341274803462589	1.941975462021641	1
410	0.9366632750203713	1.9108230249160303	1
411	3.066047632596266	1.8601349729115575	1
412	3.4517825017310133	1.7908239565694113	1
413	2.978490465039115	1.6977731540886731	1
414	2.428652556622014	1.5779292228833786	1
415	1.9921893433531022	1.4423042783579447	1
416	1.217514050266766	1.3189656187570862	1
417	1.0829272381986839	1.2289093523673715	1
418	0.18484951793300325	1.1646719494974	1
419	-0.39104616810904574	1.1136495854209685	1
420	-1.403228116796247	1.0743431483691686	1
421	-1.2078762939571606	1.0486053558053665	1
422	-0.500449052423244	1.0243411072510578	1
423	0.20635412961521213	0.9866775466129921	1
424	0.2784773715018121	0.9313742369709531	1
425	1.0856227633186328	0.8569745670713637	1
426	1.656242564674402	0.76468795118007	1
427	1.805418225001143	0.6589096342611861	1
428	1.8417762401321314	0.5460995119189422	2
429	1.2688585036115843	0.4295712869066184	2
430	-0.12001104158317255	0.30729637278168587	2
431	-1.0433228142552344	0.17859848659369532	2
432	-0.7542957390067491	0.0493785930216636	2
433	-0.013105985307757893	-0.06556804759851824	2
434	1.1551790475474548	-0.13613526078242547	2
435	1.8910509693434265	-0.14862574582763402	2
436	1.9356435865648078	-0.1321888895188972	2
437	1.2180054535822091	-0.11913698982338622	2
438	-0.20833893246038554	-0.12250786349055476	2
439	-0.2733484866912392	-0.14570786890583265	2
440	-0.35746817826747174	-0.18493142139443433	2
441	0.18171384990516984	-0.22755137583927681	2
442	0.3051100682906886	-0.25125669640257803	2
443	0.5117713604988399	-0.25070555685756946	2
444	0.1815021451794386	-0.24029262316159564	2
445	0.3584424714114479	-0.2265115992124675	2
446	0.687645364251494	-0.2047206674052612	2
447	0.8241562209494614	-0.17064212858541877	2
448	0.6028748093626065	-0.13219321065668788	2
449	-0.4159173846622435	-0.0984769658184404	2
450	-1.0302662508800489	-0.06994961267677606	2
451	-0.9824478624034961	-0.042899378412749926	2
452	-0.6041162984407935	-0.011971913016509668	2
453	0.10929266163245227	0.018741958267474556	2
454	0.15775396313689266	0.04006895937096699	2
455	-0.300247858746202	0.04938416599211081	2
456	-0.38993963990391267	0.04727597226707929	2
457	-0.22230780994139965	0.03852597822198765	2
458	0.4193723938035262	0.03804992493336915	2
459	0.8647880820184854	0.053444069400382384	2
460	1.0364463147703942	0.07974891536099529	2
461	0.6749207441944818	0.12834230469712546	2
462	0.7911754867861519	0.20513846956191648	2
463	0.8586513707847847	0.292427053257597	2
464	0.37683572022208367	0.37317231886285757	2
465	-0.601480968334133	0.43596864548194164	2
466	-1.6128914365312537	0.47134407985933463	2
467	-2.024300273829353	0.4718174105508548	2
